disclosure_year,disclosure_date,transaction_date,owner,ticker,asset_description,type,amount,representative,district,ptr_link,cap_gains_over_200_usd
2021,10/18/2021,2021-09-01,self,RGLD,Royal Gold Inc,sale_full,"$1,001 - $15,000",Hon. Robert J. Wittman,VA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019643.pdf,False
2021,10/18/2021,2021-09-13,,TJX,TJX Companies Inc,purchase,"$1,001 - $15,000",Hon. Robert J. Wittman,VA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019643.pdf,False
2021,07/28/2021,2020-05-08,,AGN,Allergen PLC Ordinary Shares,exchange,"$1,001 - $15,000",Hon. Steve Chabot,OH01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218196.pdf,False
2021,07/28/2021,2020-05-08,,ABBV,AbbVie Inc,exchange,"$1,001 - $15,000",Hon. Steve Chabot,OH01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218196.pdf,False
2020,12/02/2020,2020-11-16,joint,BRK.B,Berkshire Hathaway Inc. New,purchase,"$1,001 - $15,000",Hon. Kathy Castor,FL14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017786.pdf,False
2020,12/02/2020,2020-11-02,joint,T,AT&T,purchase,"$1,001 - $15,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017785.pdf,False
2020,12/02/2020,2020-11-10,joint,CVI,CVR Energy Inc.,sale_full,"$15,001 - $50,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017785.pdf,False
2020,12/02/2020,2020-11-13,joint,EPD,Enterprise Product Partners L.P.,purchase,"$1,001 - $15,000",Hon. Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017785.pdf,False
2020,12/02/2020,2020-11-24,,AAPL,Apple Inc.,purchase,"$15,001 - $50,000",Hon. Michael Garcia,CA25,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017779.pdf,False
2020,12/02/2020,2020-11-25,,TSLA,"Tesla, Inc.",sale_partial,"$15,001 - $50,000",Hon. Michael Garcia,CA25,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017779.pdf,True
2020,12/02/2020,2020-11-13,joint,AMKBY,A.P. Moller-Maersk A/S Unsponsored American Depository Receipt,purchase,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,AAVMY,ABN AMRO BANK N V AMSTERdAM BRANCH UNSPON ADR,purchase,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,ACCYY,ACCOR S A SPONSOREd ADR NEW,sale_partial,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,ACSAY,ACS Actividades de Construccion Y Servicios SA Unsponsored ADR,purchase,"$50,001 - $100,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,AEG,AEGON N.V.,sale_partial,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,AER,Aercap Holdings N.V. Ordinary Shares,sale_partial,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,AGESY,Ageas Sponsored ADR,purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-09,joint,AMN,AMN Healthcare Services Inc AMN Healthcare Services Inc,purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-09,joint,AMN,AMN Healthcare Services Inc AMN Healthcare Services Inc,purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,BUD,Anheuser-Busch Inbev SA Sponsored ADR,sale_partial,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,AHKSY,Asahi Kaisai Corporation American Depositary Shares,purchase,"$50,001 - $100,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,ATASY,Atlantia SPA Unsponsored ADR,purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,ANZBY,Australia and New Zealand Banking Group Limited,purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,BBVA,Banco Bilbao Vizcaya Argentaria S.A.,sale_partial,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,SAN,"Banco Santander, S.A. Sponsored ADR",sale_partial,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,BCS,Barclays PlC,purchase,"$50,001 - $100,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,BASFY,BASF SE American Depositary Shares,purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,BAYRY,Bayer Aktiengesellschaft American Depositary Shares,sale_partial,"$50,001 - $100,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,BGNE,"BeiGene, ltd. - American Depositary Shares",purchase,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,BP,BP P.L.C.,sale_partial,"$50,001 - $100,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,CAJ,"Canon, Inc. American Depositary Shares",sale_partial,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-12,joint,CATM,Cardtronics plc,sale_partial,"$100,001 - $250,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,CUK,Carnival Plc ADS ADS,sale_partial,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,CRZBY,Commerzbank Junge Shs American Depositary Shares,purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,CMWAY,Commonwealth bank Of Australia Sponsored ADR,purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,CRARY,Credit Agricole SA Unsponsored ADR,purchase,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,DLAKY,Deutsche Lufthansa A G Sponsored ADR,sale_partial,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,EJPRY,East Japan Railway Co Unsponsored ADR,sale_partial,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,ENGIY,ENGIE SPON ADR,sale_partial,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,E,ENI S.P.A.,sale_partial,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,EQNR,Equinor ASA,sale_partial,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,ERIC,Ericsson - American Depositary Shares each representing 1 underlying Class B share,purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,EVVTY,EVOlUTION GAMING GRO AB ADR,purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,FINMY,Finmeccanica SPA Roma Unsponsored AdRs Representing Post Reorganization Shares,sale_partial,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,GLPEY,"Galp Energia, SA, Lisboa Unsponsored ADR Representing -B- Shares",purchase,"$50,001 - $100,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,HLPPY,Hang lung Properties ltd American Depositary Shares,purchase,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,HSNGY,Hang Seng bk ltd Ord American Depositary Shares,sale_partial,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,HLDCY,Henderson land dev Co ltd Ord American Depositary Shares,sale_partial,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,HTHIY,"Hitachi, ltd. American Depositary Shares",purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-12,joint,HHC,Howard Hughes Corporation,sale_partial,"$100,001 - $250,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,HSBC,"HSbC Holdings, plc.",sale_partial,"$50,001 - $100,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,ICL,ICl Group ltd. Ordinary Shares,sale_partial,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,IMBBY,Imperial Brands PlC,purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,ING,"ING Group, N.V.",sale_partial,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,IPXHY,Inpex Corporation Unsponsored ADR,sale_partial,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,ISNPY,Intesa Sanpaolo S.P.A. Sponsored ADR,sale_partial,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-12,joint,IWN,IShares Russell 2000 Value ETF,purchase,"$500,001 - $1,000,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,ISUZY,Isuzu Motors ltd Ord American Depositary Shares,sale_partial,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,JAPSY,Japan Airlines ltd Unsponsored ADR,sale_partial,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,JAPAY,Japan Tobacco Unsponsored American Depository Receipt,purchase,"$50,001 - $100,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,KPELY,Keppel Corp ltd Spons ADR,sale_partial,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,VOPKY,Koninklijke Vopak NV Rotterdam Unsponsored ADR,purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,LYG,Lloyds Banking Group Plc American Depositary Shares,purchase,"$50,001 - $100,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,MDIBY,Mediobanca - Banca di Credito Finanziario SPA Unsponsored ADR,purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,MLCO,Melco Resorts & Entertainment Limited - American Depositary Shares,purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,MFGP,Micro Focus Intl PlC ADS each Representing One Ord Sh,sale_partial,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,MUFG,"Mitsubishi uFJ Financial Group, Inc.",sale_partial,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,MITSY,"Mitsui & Company, ltd. American Depositary Shares",purchase,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,MFG,"Mizuho Financial Group, Inc. Sponosred ADR",sale_partial,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,NABZY,National Australia bank Limited,sale_partial,"$50,001 - $100,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,NTXFY,Natixis Unsponsored ADR,sale_partial,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,NWG,NatWest Group plc American Depositary Shares,purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,NTOIY,Neste Oil OYJ Unsponsored ADR,purchase,"$50,001 - $100,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,NINOY,Nikon Corp American Depositary Shares,sale_partial,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,NTTYY,NIPPON TElEGRAPH & TElEPHONE CORP SPON ADR,purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,OMVKY,Omv Ag Bearer Shs Ats 100 American Depositary Shares,purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-12,joint,OSW,OneSpaWorld Holdings Limited - Common Shares,sale_partial,"$100,001 - $250,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,ORAN,Orange,sale_partial,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,IX,Orix Corp ADS,purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,PANDY,PANDORA A S SPON ADR,purchase,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,POAHY,Porsche Automobile Holding SE Unsponsored ADR,purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,PUK,Prudential Public Limited Company,sale_partial,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,REPYY,Repsol S.A. Sponsored ADR,sale_partial,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,RYCEY,Rolls Royce Holdings plc Sponsored American Depositary Shares,sale_partial,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,RDS.A,Royal Dutch Shell PlC Royal Dutch Shell American Depositary Shares,sale_partial,"$50,001 - $100,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,SKFRY,SKF Ab American Depositary Shares,purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,SCGLY,Societe Generale France Sponsored ADR,purchase,"$50,001 - $100,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,SDXAY,Sodexo American Depositary Shares,sale_partial,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,FUJHY,Subaru Corporation,sale_partial,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,SOMMY,Sumitomo Chemical Co ltd Unsponsored ADR,sale_partial,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,SSUMY,Sumitomo Corp American Depositary Shares,purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,SMFG,Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares,sale_partial,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,SUHJY,Sun Hung Kai Pptys ltd Ord American Depositary Shares,sale_partial,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,SWRAY,Swire Pacific ltd Sponsored ADR Representing 1 Class A Share,sale_partial,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,SSREY,Swiss Re ltd Sponsored ADR,sale_partial,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,TEF,Telefonica SA,sale_partial,"$1,001 - $15,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,TLSNY,TeliaSonera Ab Unsponsored ADR,purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
2020,12/02/2020,2020-11-13,joint,TLSYY,Telstra Corporation Limited,purchase,"$15,001 - $50,000",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,False
