PID,College,Level,lab01,lab01 - Max Points,lab01 - Lateness (H:M:S),lab02,lab02 - Max Points,lab02 - Lateness (H:M:S),project01,project01 - Max Points,project01 - Lateness (H:M:S),lab03,lab03 - Max Points,lab03 - Lateness (H:M:S),project01_free_response,project01_free_response - Max Points,project01_free_response - Lateness (H:M:S),lab04,lab04 - Max Points,lab04 - Lateness (H:M:S),lab05,lab05 - Max Points,lab05 - Lateness (H:M:S),project02_checkpoint01,project02_checkpoint01 - Max Points,project02_checkpoint01 - Lateness (H:M:S),Midterm,Midterm - Max Points,Midterm - Lateness (H:M:S),lab06,lab06 - Max Points,lab06 - Lateness (H:M:S),project02_checkpoint02,project02_checkpoint02 - Max Points,project02_checkpoint02 - Lateness (H:M:S),lab07,lab07 - Max Points,lab07 - Lateness (H:M:S),project02,project02 - Max Points,project02 - Lateness (H:M:S),project02_free_response,project02_free_response - Max Points,project02_free_response - Lateness (H:M:S),lab08,lab08 - Max Points,lab08 - Lateness (H:M:S),lab09,lab09 - Max Points,lab09 - Lateness (H:M:S),project03_checkpoint01,project03_checkpoint01 - Max Points,project03_checkpoint01 - Lateness (H:M:S),project03,project03 - Max Points,project03 - Lateness (H:M:S),Final,Final - Max Points,Final - Lateness (H:M:S),Total Lateness (H:M:S),project05_free_response,project05_free_response - Max Points,project05_free_response - Lateness (H:M:S),project04,project04 - Max Points,project04 - Lateness (H:M:S),project05,project05 - Max Points,project05 - Lateness (H:M:S),discussion01,discussion01 - Max Points,discussion01 - Lateness (H:M:S),discussion02,discussion02 - Max Points,discussion02 - Lateness (H:M:S),discussion03,discussion03 - Max Points,discussion03 - Lateness (H:M:S),discussion04,discussion04 - Max Points,discussion04 - Lateness (H:M:S),discussion05,discussion05 - Max Points,discussion05 - Lateness (H:M:S),discussion06,discussion06 - Max Points,discussion06 - Lateness (H:M:S),discussion07,discussion07 - Max Points,discussion07 - Lateness (H:M:S),discussion08,discussion08 - Max Points,discussion08 - Lateness (H:M:S),discussion09,discussion09 - Max Points,discussion09 - Lateness (H:M:S),discussion10,discussion10 - Max Points,discussion10 - Lateness (H:M:S)
A14786662,SI,JR,78.86217342,100,00:00:00,78.2375276,100,00:00:00,60.79012219,85,00:00:00,70.39377322,100,00:00:00,13.05265246,15,00:00:00,91.79991729,100,37:27:20,,70,00:00:00,10,10,00:00:00,38.58239419,47,00:00:00,67.02614135,85,00:00:00,10,10,00:00:00,88.34302175,100,00:00:00,75,75,00:00:00,19.87127514,25,00:00:00,87.65687473,100,00:00:00,44.75165896,50,00:00:00,,10,00:00:00,80.91532767,100,00:00:00,67.11195722,87,00:00:00,37:27:20,14.95497223,25,00:00:00,54.42043193,75,00:00:00,60.78718718,75,00:00:00,10,10,00:00:00,8.211372036,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,7.282679992,10,00:00:00,9.799392692,10,00:00:00,10,10,00:00:00
A14781873,FI,SR,98.53413798,100,00:00:00,71.43710952,100,00:00:00,82.6734185,85,00:00:00,85.39950652,100,00:00:00,13.73718562,15,00:00:00,88.57527645,100,47:53:45,46.38629525,70,00:00:00,9.94648803,10,00:00:00,41.21283212,47,00:00:00,72.59864275,85,00:00:00,4.668054464,10,00:00:00,93.96795358,100,00:00:00,56.48868062,75,00:00:00,25,25,00:00:00,83.77334237,100,00:00:00,42.17213676,50,00:00:00,2.497894659,10,00:00:00,85.16061645,100,00:00:00,72.75777103,87,00:00:00,246:35:39,24.64974384,25,00:00:00,75,75,47:53:45,75,75,00:00:00,9.712928958,10,00:00:00,9.303909811,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.157228804,10,47:53:45,8.189497434,10,00:00:00,9.449246912,10,00:00:00,10,10,00:00:00,10,10,00:00:00
A14046754,SI,JR,97.94256271,100,00:00:00,93.88846953,100,00:00:00,85,85,00:00:00,100,100,252:33:32,13.16362033,15,00:00:00,93.81218245,100,00:00:00,70,70,00:00:00,10,10,00:00:00,33.46741184,47,00:00:00,75.23770498,85,584:31:58,3.975811518,10,00:00:00,78.87706437,100,00:00:00,75,75,00:00:00,25,25,00:00:00,91.22262271,100,244:42:17,49.09732952,50,00:00:00,0.9923935237,10,00:00:00,95.2479468,100,00:00:00,87,87,00:00:00,1269:26:53,23.18109371,25,00:00:00,75,75,00:00:00,75,75,00:00:00,10,10,00:00:00,10,10,00:00:00,9.246897848,10,00:00:00,8.435522855,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.950187125,10,00:00:00,9.039891396,10,00:00:00
A14449980,WA,SR,89.14978764,100,53:24:36,74.92733691,100,00:00:00,67.17297859,85,00:00:00,97.94572283,100,00:00:00,15,15,00:00:00,67.61096234,100,00:00:00,56.20302278,70,00:00:00,8.682667135,10,00:00:00,36.19581645,47,00:00:00,69.97687998,85,00:00:00,,10,00:00:00,84.44300801,100,00:00:00,64.97950007,75,00:00:00,25,25,00:00:00,72.69901511,100,00:00:00,35.64323961,50,00:00:00,5.380314764,10,00:00:00,83.0027598,100,00:00:00,63.28136096,87,00:00:00,71:10:08,19.16174009,25,00:00:00,68.55741364,75,00:00:00,75,75,00:00:00,10,10,00:00:00,8.788056669,10,53:24:36,6.431418216,10,00:00:00,9.693995477,10,00:00:00,10,10,00:00:00,10,10,00:00:00,8.688796893,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00
A14395064,RE,SR,94.53000794,100,00:00:00,100,100,00:00:00,37.91288546,85,00:00:00,82.32903677,100,00:00:00,7.619863804,15,00:00:00,96.38667427,100,38:02:08,68.59129775,70,00:00:00,10,10,00:00:00,35.80723751,47,00:00:00,78.83667856,85,415:27:54,7.531645616,10,00:00:00,89.81124593,100,00:00:00,72.83773301,75,00:00:00,22.02245258,25,00:00:00,,100,00:00:00,47.79548229,50,00:00:00,3.959844409,10,00:00:00,88.06522292,100,00:00:00,48.80879461,87,00:00:00,692:20:31,11.48634372,25,00:00:00,39.74727014,75,00:00:00,42.93004279,75,00:00:00,6.045837418,10,00:00:00,6.517411168,10,00:00:00,8.06296056,10,00:00:00,8.374983795,10,00:00:00,8.685180191,10,00:00:00,8.116833174,10,00:00:00,5.10584595,10,00:00:00,6.543321724,10,00:00:00,3.81977014,10,00:00:00,5.946263892,10,00:00:00
A14200310,MU,JR,78.92879117,100,00:00:00,94.49133328,100,00:00:00,73.94592612,85,00:00:00,67.93057569,100,00:00:00,14.35458343,15,00:00:00,89.20044446,100,37:01:46,54.65259718,70,00:00:00,4.455103039,10,00:00:00,40.4183775,47,00:00:00,67.72515243,85,743:34:05,10,10,00:00:00,84.88742248,100,00:00:08,73.34358554,75,00:00:00,21.2929995,25,00:00:00,77.97955114,100,00:00:00,50,50,00:00:00,2.452904455,10,00:00:00,94.0145324,100,00:00:00,69.6733532,87,00:00:00,780:35:59,19.26862565,25,00:00:00,64.63747784,75,00:00:00,68.36550023,75,00:00:00,10,10,780:35:59,10,10,00:00:00,10,10,780:35:59,10,10,00:00:00,9.034311131,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,7.992843941,10,00:00:00,10,10,00:00:00
A14000225,TH,SR,,100,00:00:00,,100,00:00:00,,85,00:00:00,,100,00:00:00,,15,00:00:00,,100,00:00:00,,70,00:00:00,,10,00:00:00,,47,00:00:00,,85,00:00:00,,10,00:00:00,,100,00:00:00,,75,00:00:00,,25,00:00:00,,100,00:00:00,,50,00:00:00,,10,00:00:00,,100,00:00:00,,87,00:00:00,00:00:00,,25,00:00:00,,75,00:00:00,,75,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00
A14235623,TH,JR,77.0602335,100,00:00:00,34.55124872,100,00:00:00,40.26126923,85,00:00:00,54.98136751,100,00:00:00,3.62377217,15,00:00:00,9.41909139,100,45:46:01,8.020539436,70,00:00:00,,10,00:00:00,27.62042801,47,00:00:00,25.63751399,85,00:00:00,,10,00:00:00,67.50468851,100,00:00:00,44.36016381,75,00:00:00,7.816965297,25,00:00:00,29.76926096,100,00:00:00,43.10824804,50,00:00:00,0.342802963,10,00:00:00,86.28354572,100,00:00:00,67.73137077,87,00:00:00,45:46:01,15.98429085,25,00:00:00,37.30569528,75,00:00:00,45.4457829,75,00:00:00,3.64951956,10,00:00:00,6.740645296,10,00:00:00,7.862366667,10,00:00:00,7.349991198,10,00:00:00,7.04558892,10,00:00:00,5.328620771,10,00:00:00,8.227089166,10,00:00:00,7.310513195,10,00:00:00,3.970248226,10,00:00:00,8.127789708,10,45:46:01
A14024001,WA,SR,100,100,00:00:00,94.06788906,100,00:00:00,83.20183058,85,00:00:00,88.13209762,100,00:00:00,12.83833229,15,00:00:00,5.165050375,100,39:32:29,38.05463453,70,00:01:19,9.480394565,10,00:04:59,42.9895333,47,00:00:00,52.26175385,85,00:00:00,1.424556346,10,00:00:00,100,100,00:01:44,70.04409764,75,00:00:00,18.07858777,25,00:00:00,72.84431899,100,00:02:18,35.94469021,50,00:02:35,0.6314639687,10,00:00:00,100,100,00:00:00,63.96263905,87,00:00:00,53:03:32,23.976163,25,00:00:00,75,75,00:00:00,75,75,00:02:18,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:01:44,10,10,00:00:00,10,10,00:00:00,8.747715872,10,00:00:00,10,10,00:00:00
A14162943,MU,JR,69.29809403,100,00:00:00,29.57931741,100,00:00:00,49.42914054,85,00:00:00,69.2625287,100,00:00:00,5.277206058,15,00:00:00,80.55426911,100,47:42:33,62.35042884,70,00:00:00,10,10,00:00:00,35.59865298,47,00:00:00,64.32780306,85,00:00:00,2.947510907,10,00:00:00,54.05999965,100,00:00:00,64.46465182,75,00:00:00,24.07107116,25,00:00:00,38.19810016,100,00:00:00,47.61963185,50,00:00:00,2.125017623,10,00:00:00,77.44336263,100,00:00:00,70.32637333,87,00:00:00,93:16:10,18.11955998,25,00:00:00,45.46220008,75,00:00:00,52.04315608,75,00:00:00,9.170213874,10,00:00:00,7.029455943,10,00:00:00,8.776928996,10,93:16:10,6.128977992,10,00:00:00,7.609669704,10,00:00:00,7.673889096,10,00:00:00,7.203234864,10,00:00:00,4.434926906,10,00:00:00,6.049885487,10,00:00:00,6.930040787,10,00:00:00
A14353945,FI,JR,100,100,00:00:00,92.1269366,100,00:00:00,76.3253503,85,00:00:00,83.14735542,100,00:00:00,11.11297856,15,00:00:00,96.20905353,100,47:53:28,68.36395442,70,00:00:00,3.216844168,10,00:00:00,47,47,00:00:00,84.68337022,85,442:00:09,8.973849645,10,00:00:00,94.50760238,100,00:00:00,74.28052623,75,00:00:00,23.69438942,25,00:00:00,41.22133599,100,00:00:00,50,50,00:00:00,5.461091978,10,00:00:00,95.74709646,100,00:00:00,72.94451639,87,00:00:00,489:53:37,24.76161323,25,00:00:00,74.813488,75,00:00:00,74.11303764,75,442:00:09,9.938033151,10,00:00:00,9.8867852,10,00:00:00,9.786856612,10,00:00:00,9.451156652,10,00:00:00,10,10,00:00:00,9.010539722,10,00:00:00,9.650290099,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00
A14865587,RE,JR,94.98671681,100,00:00:00,61.27038646,100,00:00:00,79.32780906,85,00:00:00,80.02927839,100,00:00:00,15,15,00:00:00,87.48040616,100,47:13:39,30.6934214,70,00:00:00,,10,00:00:00,40.00388004,47,00:00:00,48.07248638,85,00:00:00,,10,00:00:00,96.41034537,100,00:00:00,62.38634037,75,00:00:00,23.29474418,25,00:00:00,33.92669771,100,00:00:00,50,50,00:00:00,4.47672394,10,00:00:00,83.1780786,100,00:00:00,84.41270297,87,00:00:00,47:13:39,23.8336039,25,47:13:39,73.9009443,75,00:00:00,74.50234099,75,47:13:39,8.156437517,10,00:00:00,10,10,47:13:39,7.629177814,10,00:00:00,10,10,47:13:39,10,10,00:00:00,8.711298576,10,47:13:39,10,10,47:13:39,9.265815798,10,00:00:00,10,10,47:13:39,10,10,47:13:39
A14847309,WA,SR,92.26368018,100,00:00:00,86.05201236,100,00:00:00,74.69601662,85,00:00:00,100,100,00:00:00,15,15,00:00:00,92.77056224,100,40:18:06,67.99101595,70,00:00:00,9.204610858,10,00:00:00,35.10866631,47,00:00:00,85,85,556:32:58,10,10,00:00:00,89.35244253,100,00:00:00,75,75,00:00:00,23.50778057,25,00:00:00,90.74064521,100,212:23:22,45.13857501,50,00:00:00,2.902372251,10,00:00:00,99.84696578,100,00:00:00,79.8998632,87,00:00:00,1091:22:58,23.9443008,25,1091:22:58,72.32724812,75,00:00:00,75,75,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,1091:22:58,10,10,00:00:00,10,10,00:00:00,9.816428778,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00
A14024001,SI,SR,100,100,00:00:00,74.6834231,100,00:00:00,78.00529602,85,00:00:00,100,100,00:00:00,7.669837565,15,00:00:00,6.557770351,100,39:32:29,36.76154452,70,00:01:19,10,10,00:04:59,31.95671847,47,00:00:00,49.86035779,85,00:00:00,7.518852881,10,00:00:00,98.61264051,100,00:01:44,65.41707735,75,00:00:00,24.85847379,25,00:00:00,57.6697755,100,00:02:18,27.20655374,50,00:02:35,5.569204626,10,00:00:00,98.55754137,100,00:00:00,76.89396984,87,00:00:00,53:03:32,22.17250579,25,00:04:59,72.49179035,75,00:00:00,75,75,00:00:00,9.62276488,10,00:01:19,9.930184817,10,53:03:32,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,8.488060614,10,00:00:00,9.797189118,10,00:04:59,10,10,00:00:00,10,10,00:00:00
A14779202,SI,SR,89.3418527,100,00:00:00,33.02922598,100,00:00:00,73.47634346,85,00:00:00,100,100,00:00:00,15,15,00:00:00,97.91977761,100,00:00:00,70,70,00:00:00,7.206447362,10,00:00:00,42.25172275,47,00:00:00,64.84482545,85,431:28:41,10,10,00:00:00,100,100,00:00:00,68.18627915,75,00:00:00,25,25,00:00:00,95.57012765,100,00:00:00,35.96416029,50,00:00:00,1.779622633,10,00:00:00,90.16805321,100,00:00:00,79.12280795,87,00:00:00,431:28:41,23.57496796,25,00:00:00,68.51692593,75,00:00:00,68.38469812,75,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.589860825,10,00:00:00,10,10,00:00:00,9.942752114,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00
A14449980,WA,SR,99.60416553,100,53:24:36,67.40662481,100,00:00:00,64.00572093,85,00:00:00,93.04510851,100,00:00:00,14.48908093,15,00:00:00,79.5375799,100,00:00:00,52.46908691,70,00:00:00,10,10,00:00:00,38.29875559,47,00:00:00,76.70927096,85,00:00:00,,10,00:00:00,73.28454263,100,00:00:00,58.26656338,75,00:00:00,25,25,00:00:00,71.64824308,100,00:00:00,34.11528397,50,00:00:00,4.438631678,10,00:00:00,84.80179979,100,00:00:00,59.59889917,87,00:00:00,71:10:08,21.28756619,25,00:00:00,56.12067426,75,00:00:00,62.52126954,75,71:10:08,10,10,00:00:00,8.88379203,10,00:00:00,10,10,00:00:00,5.715002889,10,00:00:00,7.45677407,10,00:00:00,9.813219793,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.436129609,10,00:00:00,10,10,00:00:00
A14521581,TH,JR,96.59414274,100,00:00:00,88.5918488,100,00:00:00,83.86008852,85,00:00:00,98.21755113,100,00:00:00,14.1314661,15,00:00:00,99.38563699,100,00:00:00,70,70,384:50:21,10,10,00:00:00,31.73097425,47,00:00:00,83.25804745,85,00:00:00,9.635190308,10,00:00:00,95.41938747,100,00:00:00,74.18690065,75,00:00:00,25,25,00:00:00,81.61661387,100,00:00:00,43.19644926,50,00:00:00,0.5270762919,10,00:00:00,97.9138395,100,00:00:00,81.96576128,87,00:00:00,384:50:21,24.82327781,25,00:00:00,75,75,00:00:00,75,75,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,384:50:21,10,10,384:50:21
A14779202,SI,SR,82.41037632,100,00:00:00,17.45058576,100,00:00:00,67.74798907,85,00:00:00,100,100,00:00:00,9.805116338,15,00:00:00,96.88666254,100,00:00:00,65.80086615,70,00:00:00,10,10,00:00:00,38.54862736,47,00:00:00,67.89124298,85,431:28:41,10,10,00:00:00,100,100,00:00:00,70.56971604,75,00:00:00,12.29654311,25,00:00:00,100,100,00:00:00,50,50,00:00:00,0.7446005648,10,00:00:00,99.34656129,100,00:00:00,75.21962599,87,00:00:00,431:28:41,18.12921164,25,00:00:00,58.35221748,75,00:00:00,66.49250893,75,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,8.393667128,10,00:00:00,9.737315103,10,00:00:00,6.39550795,10,00:00:00,10,10,00:00:00,10,10,00:00:00,6.331455449,10,431:28:41
A14610212,RE,SR,94.97690114,100,00:00:00,80.44861192,100,00:00:00,65.70833241,85,00:00:00,76.69724939,100,00:00:00,15,15,00:00:00,94.70511917,100,46:46:14,48.53090821,70,285:54:27,3.52323593,10,588:07:50,37.80156282,47,00:00:00,76.69445035,85,00:00:00,,10,00:00:00,50.99277669,100,00:00:00,64.47679007,75,00:00:00,25,25,00:00:00,,100,00:00:00,47.90015077,50,00:00:00,9.642447356,10,00:00:00,81.51313974,100,00:00:00,55.54840573,87,00:00:00,1232:24:22,17.88320157,25,00:00:00,57.99717169,75,00:00:00,64.21408012,75,00:00:00,10,10,588:07:50,9.042890361,10,00:00:00,9.014030152,10,00:00:00,7.67652309,10,00:00:00,8.759897794,10,00:00:00,8.206298744,10,00:00:00,9.695339518,10,00:00:00,8.872583358,10,00:00:00,7.344923766,10,00:00:00,10,10,00:00:00
A14647586,TH,SR,77.77018444,100,00:00:00,59.06041503,100,00:00:00,66.77259514,85,00:00:00,96.49235825,100,00:00:00,15,15,00:00:00,81.86955739,100,47:40:33,66.60652246,70,00:00:00,,10,00:00:00,38.4886658,47,00:00:00,64.4894854,85,00:00:00,,10,00:00:00,88.73318776,100,00:00:00,56.22569365,75,00:00:00,11.49199215,25,00:00:00,68.80421121,100,00:00:00,28.35582411,50,00:00:00,,10,00:00:00,76.50493498,100,00:00:00,70.10381362,87,00:00:00,92:04:41,21.28267496,25,00:00:00,61.18856477,75,00:00:00,69.96887258,75,00:00:00,10,10,47:40:33,10,10,00:00:00,8.840094825,10,00:00:00,10,10,00:00:00,10,10,00:00:00,8.022338699,10,47:40:33,8.745967074,10,00:00:00,10,10,00:00:00,9.886779814,10,00:00:00,9.542175245,10,00:00:00
A14069940,WA,SR,75.37222305,100,69:59:05,77.19884483,100,00:00:00,51.66567221,85,00:00:00,100,100,00:00:00,6.904152005,15,00:00:00,73.41785438,100,46:44:15,49.0429594,70,00:00:00,7.947904347,10,00:00:00,40.33672474,47,00:00:00,29.09054753,85,00:00:00,9.382498297,10,00:00:11,85.3751429,100,00:00:00,70.97636983,75,00:00:00,13.25244917,25,00:00:00,74.25016347,100,00:00:00,35.73658183,50,00:00:00,0,10,00:00:00,74.44313634,100,00:00:00,77.60060983,87,00:00:00,116:43:31,16.38953845,25,00:00:00,48.05695436,75,116:43:31,54.61921148,75,00:00:00,4.945780674,10,116:43:31,9.456804087,10,46:44:15,7.593726654,10,00:00:00,7.351085889,10,46:44:15,5.794034146,10,00:00:00,9.304746105,10,00:00:00,6.756587362,10,00:00:00,9.022613775,10,69:59:05,8.159594735,10,00:00:00,9.263421293,10,00:00:00
A14982411,RE,SR,99.66631685,100,00:00:00,82.26995656,100,00:00:00,68.05542434,85,00:00:00,88.67449618,100,00:00:00,10.87676636,15,00:00:00,91.17017744,100,00:00:00,34.80444138,70,00:00:00,10,10,00:00:00,33.30140537,47,00:00:00,77.64948331,85,743:00:31,8.016859318,10,00:00:00,83.7015618,100,00:00:00,75,75,00:00:00,21.60269415,25,00:00:00,69.42147541,100,00:00:00,43.70221718,50,00:00:00,0.9436450329,10,00:00:00,97.66712592,100,00:00:00,69.40849173,87,00:00:00,743:01:19,20.8358873,25,00:00:00,59.97544863,75,00:00:00,67.62899472,75,00:00:00,8.452385994,10,00:00:00,7.883384972,10,00:00:00,10,10,743:00:31,9.32754716,10,00:00:00,7.879992026,10,743:01:19,10,10,743:00:31,10,10,00:00:00,9.479778193,10,00:00:00,9.105135256,10,00:00:00,10,10,00:00:00
A14847419,RE,JR,97.72318205,100,00:00:00,98.95610771,100,00:00:00,73.41292772,85,00:00:00,100,100,00:00:00,15,15,00:00:00,96.34432227,100,00:00:00,69.42156201,70,00:00:00,6.319577459,10,00:00:00,36.66951285,47,00:00:00,73.81446617,85,00:00:00,7.916455206,10,00:00:00,100,100,00:00:00,74.38341886,75,00:00:00,25,25,00:00:00,92.2633474,100,00:00:00,45.45756703,50,00:00:00,0,10,00:00:00,97.19573469,100,00:00:00,80.47465352,87,00:00:00,120:01:11,22.26247619,25,00:00:00,67.05321439,75,00:00:00,71.55873714,75,00:00:00,10,10,00:00:00,9.313606242,10,00:00:00,8.043481328,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,120:01:11,10,10,00:00:00,9.590397301,10,00:00:00
A14883274,TH,JR,88.51806954,100,00:00:00,42.46887966,100,00:00:00,61.54730204,85,00:00:00,80.979579,100,00:00:00,15,15,00:00:00,91.60026833,100,00:00:00,70,70,00:00:00,3.487974297,10,00:00:00,38.74922178,47,00:00:00,71.80918139,85,645:24:50,8.664048495,10,00:00:00,87.51841056,100,00:00:00,58.0576241,75,00:00:00,19.70238407,25,00:00:00,93.150235,100,00:00:00,38.02419096,50,00:00:00,0.6878488835,10,00:00:00,82.37392704,100,00:00:00,72.93633675,87,00:00:00,669:12:21,22.01185971,25,645:24:50,59.15018024,75,00:00:00,65.2120815,75,00:00:00,8.764332062,10,00:00:00,7.532403193,10,00:00:00,7.491576326,10,00:00:00,8.90460257,10,00:00:00,10,10,00:00:00,7.000447634,10,00:00:00,6.231709042,10,00:00:00,9.842103735,10,00:00:00,7.794747818,10,645:24:50,6.991117812,10,00:00:00
A14668925,SI,JR,82.31029936,100,00:00:00,65.00999042,100,00:00:00,45.14665801,85,00:00:00,87.21409712,100,00:00:00,15,15,00:00:00,100,100,00:00:00,56.94158083,70,00:00:00,,10,00:00:00,42.9016847,47,00:00:00,59.35148773,85,00:00:00,,10,00:00:00,79.61755796,100,00:00:00,70.09663815,75,00:00:00,19.28510754,25,00:00:00,30.11048832,100,00:00:00,47.67180277,50,00:00:00,0,10,00:00:00,88.35026877,100,00:00:00,75.26159245,87,00:00:00,00:00:00,11.29872781,25,00:00:00,45.15216025,75,00:00:00,52.31065115,75,00:00:00,8.055452837,10,00:00:00,8.277318312,10,00:00:00,5.107838906,10,00:00:00,7.20876843,10,00:00:00,10,10,00:00:00,8.061908113,10,00:00:00,7.687699451,10,00:00:00,7.728843734,10,00:00:00,6.250076531,10,00:00:00,8.268394624,10,00:00:00
A14735005,WA,JR,91.9296886,100,00:00:00,91.08279552,100,00:00:00,82.30103381,85,00:00:00,96.5708822,100,00:00:00,13.21251344,15,00:00:00,100,100,00:00:00,70,70,270:22:55,10,10,00:00:00,37.10822175,47,00:00:00,85,85,00:00:00,8.398278111,10,00:00:00,83.95502515,100,00:00:00,75,75,00:00:00,24.83413852,25,00:00:00,86.1100983,100,182:37:20,48.65048769,50,00:00:00,0,10,00:00:00,100,100,00:00:00,82.19304145,87,00:00:00,453:00:15,24.80245056,25,00:00:00,75,75,182:37:20,73.96482453,75,00:00:00,10,10,00:00:00,10,10,00:00:00,9.711642086,10,182:37:20,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.925823452,10,182:37:20,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00
A14369624,FI,JR,99.18570855,100,00:00:00,88.64328438,100,00:00:00,84.35037297,85,00:00:00,91.75004202,100,00:00:00,13.45066406,15,00:00:00,90.37935134,100,04:09:52,65.35950253,70,00:00:00,10,10,00:00:00,47,47,00:00:00,83.37347755,85,00:00:00,3.183861151,10,00:00:00,88.84887973,100,00:00:00,72.32079267,75,00:00:00,25,25,00:00:00,100,100,00:00:00,50,50,00:00:00,0,10,00:00:00,100,100,00:00:00,85.92573158,87,00:00:00,04:09:52,25,25,00:00:00,73.10063288,75,00:00:00,75,75,00:00:00,9.467937881,10,00:00:00,10,10,00:00:00,9.561730146,10,00:00:00,9.180844382,10,00:00:00,10,10,00:00:00,9.875073182,10,00:00:00,10,10,00:00:00,10,10,00:00:00,8.441205954,10,00:00:00,10,10,00:00:00
A14429482,SI,JR,90.38362317,100,00:00:00,70.04580757,100,00:00:00,72.97437846,85,00:00:00,94.07700357,100,00:00:00,15,15,00:00:00,84.869582,100,00:00:00,69.83297645,70,00:00:00,7.218603577,10,00:00:00,46.63679747,47,00:00:00,71.5562271,85,00:00:00,9.040531495,10,00:00:00,72.33581966,100,00:00:00,74.50286525,75,00:00:00,24.40402125,25,00:00:00,87.9404091,100,00:00:00,48.88669351,50,00:00:00,0.9248202207,10,00:00:00,77.13166941,100,00:00:00,65.19160777,87,00:00:00,22:31:06,20.86839087,25,22:31:06,73.29185864,75,00:00:00,75,75,00:00:00,10,10,00:00:00,10,10,00:00:00,9.056572177,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.530810046,10,00:00:00,8.677031873,10,22:31:06,10,10,00:00:00,10,10,00:00:00
A14073781,WA,SR,74.31581363,100,00:00:00,84.59197328,100,00:00:00,55.18091412,85,00:00:00,71.15419782,100,00:00:00,8.582593528,15,00:00:00,91.77088944,100,47:57:16,52.8243455,70,00:00:00,10,10,588:07:50,35.15187366,47,00:00:00,71.2511935,85,00:00:00,,10,00:00:00,60.77471725,100,355:33:14,69.55029805,75,00:00:00,15.09519512,25,00:00:00,25.9057655,100,00:00:00,49.18884653,50,00:00:00,4.019225483,10,00:00:00,84.09812374,100,00:00:00,73.22128636,87,00:00:00,1333:25:14,15.38540289,25,00:00:00,54.35710949,75,00:00:00,59.0807972,75,00:00:00,10,10,47:57:16,9.504485014,10,1333:25:14,7.344222494,10,00:00:00,8.167774012,10,47:57:16,10,10,00:00:00,7.065820357,10,00:00:00,7.927188412,10,00:00:00,7.636388872,10,00:00:00,8.76963487,10,47:57:16,8.594110523,10,00:00:00
A14540219,TH,JR,76.15338685,100,00:00:00,62.66503284,100,00:00:00,,85,00:00:00,88.59225273,100,00:00:00,,15,00:00:00,69.42431412,100,47:48:27,39.69378371,70,00:00:00,8.170322479,10,00:00:00,22.5072475,47,00:00:00,74.34475849,85,00:00:00,7.325879329,10,00:00:00,80.18111867,100,00:00:00,49.36721582,75,00:00:00,25,25,00:00:00,49.14551552,100,00:00:00,38.36692039,50,00:00:00,0.08750932795,10,00:00:00,84.49190761,100,00:00:00,73.27060521,87,00:00:00,47:48:27,,25,47:48:27,,75,00:00:00,,75,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00,,10,00:00:00
